vm_id,timestamp,cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,task_type,task_priority,task_status,Anomaly status
fe6d9557-42a8-4be8-9a7d-b08230751678,09-01-2023 06:27,20.8261639,12.0272165,258.2311651,228.0902574,3712,44.09972389,0.142504452,io,high,,1
c573305f-ac5b-43a2-8a02-843d248b5c66,01-01-2023 19:38,90.70899865,69.23403039,86.28638074,176.6474493,6369,32.19028976,0.058383453,io,medium,running,1
0a875c42-c20e-4769-b1d0-2fe17bcd3da0,26-01-2023 10:59,87.14161087,30.7876329,62.09942772,396.0699557,674,97.04600695,0.078333968,compute,low,running,1
89544a3f-0e7b-4dcc-9bce-a9e61b5c1595,27-01-2023 06:19,51.52774642,60.06870876,957.6111732,77.69309706,7847,60.73864076,0.423464342,compute,high,waiting,1
,09-01-2023 20:49,62.30649918,38.6670879,294.6781708,43.29650404,3790,32.45461706,0.001435842,compute,low,completed,1
675188c1-0efd-419c-ace3-efb299ccbec4,03-01-2023 20:58,,33.48238183,944.9752089,451.1113857,160,42.80386385,0.270013248,compute,low,waiting,1
0cc47d56-df8a-42f8-aeb5-33ef943e7537,17-01-2023 13:37,12.37691737,15.27714098,547.9523168,161.3213534,8518,86.21684241,0.11657626,compute,high,running,1
812b6e62-6124-4bea-b6e7-edce0fcc4271,26-01-2023 04:29,63.57862813,75.5587618,979.7165368,240.6284892,5238,20.07593037,0.844814942,compute,medium,running,1
a20260f4-e00d-40c3-9802-2e969001ccca,16-01-2023 07:25,6.608574568,60.48100412,159.9779345,222.2526191,2310,91.534268,0.192013029,network,high,running,1
55f90eff-a8c8-4ff8-9c9a-95139e379930,23-01-2023 08:31,69.33923557,,,199.4646713,1632,,0.552108469,network,high,completed,1
d4b7a084-227c-427a-b31c-42e43383973e,20-01-2023 10:18,70.31954459,47.02037806,968.1098363,,5599,24.07128895,0.30987453,network,medium,completed,1
85439010-a769-4502-9c15-26af744482ff,17-01-2023 03:50,40.56757812,,457.3100045,203.6990937,1170,59.87850752,0.00219487,io,low,waiting,1
dc9065f9-0dc7-41a0-b7b5-8f6d1bae07ae,26-01-2023 00:15,13.05342829,76.43111173,993.6678925,342.783904,3954,57.42918482,0.45077773,network,low,waiting,1
,30-01-2023 07:53,9.721690603,93.15935653,281.4252794,192.227068,9074,17.56463661,0.520451894,compute,medium,completed,1
1737c79d-a864-48ae-a451-4c312ce0a4e6,10-01-2023 16:29,69.93789346,28.9211794,461.5219605,336.937448,7889,93.36984595,0.125629849,network,high,completed,1
d95dbbcf-427b-4fcd-932d-918be39132f5,19-01-2023 00:03,51.70126367,35.85444491,301.223686,236.3952626,5572,15.56837453,0.242447028,compute,medium,completed,1
27596c11-785d-49e6-acf8-46853d353d57,08-01-2023 21:54,8.137496321,,503.1078728,37.7479678,6433,17.39588064,0.077319452,io,high,waiting,1
,09-01-2023 16:51,25.42819629,59.23323767,976.8880868,215.2405243,3338,48.23036012,,network,low,,1
1f3264c9-7a29-44f2-863e-912ea48d5510,26-01-2023 18:22,50.15699644,43.31650563,989.5465427,448.2338018,4598,23.53999203,,compute,low,running,1
61a0c170-6321-4970-ba61-eb71f8f275a5,17-01-2023 22:15,64.5433751,62.93765533,711.0636252,479.6328248,5096,32.77419946,0.136181187,,medium,running,1
15ce3fa3-ee93-449e-bcad-81428a436a23,02-01-2023 10:16,56.19725388,76.38650789,987.8684243,485.5352972,977,89.38321683,,network,low,completed,1
8091502b-fe7a-405c-b5bf-144cb17178c5,21-01-2023 07:40,60.13777714,,463.7546773,400.2419563,6901,15.09001294,0.133761944,io,low,waiting,1
eb7ba8dc-2332-4dd8-b449-6ae2cb44fb5a,11-01-2023 00:41,30.59182409,24.8867465,450.5230564,403.437752,444,76.91333259,0.183963674,io,low,waiting,1
a525c7ad-932e-484c-bb45-ca1c0d4801b7,11-01-2023 06:13,38.51519121,55.09860771,484.0709341,208.393556,7132,,0.053625671,compute,,waiting,1
d35c7cad-34f3-4a93-931a-038ac250bac0,11-01-2023 16:57,51.6602345,75.65335625,457.0753146,400.8018944,9833,75.87901829,0.052078217,io,medium,running,1
4c9a7536-2b1b-41ab-b36b-1a36edcd3bf3,11-01-2023 16:26,88.25540085,43.7648269,251.8559307,347.8778838,,,0.578866209,,medium,completed,1
2f1562b5-6c0c-46b6-b254-851bad4a5d0f,30-01-2023 19:57,60.64887254,49.88947329,912.4645008,363.5247479,8864,46.34323561,0.13786879,io,low,waiting,1
33dc54ca-9be3-4a40-9b14-2cc351831d05,31-01-2023 08:20,24.17927872,65.57427709,804.2692404,449.570647,1117,23.31380685,0.287313299,,low,waiting,1
aaff76a1-d20c-4ac5-960f-9be87d6bd867,29-01-2023 01:34,17.44573848,47.42245961,928.2051321,189.0774688,4160,67.63730152,0.091823373,network,high,completed,1
,03-01-2023 23:32,97.70495455,7.163658799,,187.8264751,,96.02222008,0.392209149,compute,high,waiting,1
,31-01-2023 01:41,19.02522765,73.12593892,221.7837612,313.6274119,8417,30.43336948,0.171749374,compute,low,completed,1
af83e1f3-9656-4f45-b866-fc23a649d6f4,23-01-2023 19:55,34.75219588,81.22332866,463.1152223,141.9027704,6549,7.04555269,0.24785172,compute,medium,completed,1
b8d9857c-7f26-4999-8e40-159c8b23cea7,04-01-2023 18:15,84.13516127,30.85452771,,,,74.75817344,0.214664569,network,low,completed,1
0cc81f91-8bae-43ca-b4e2-bb1b8507cab6,21-01-2023 11:37,93.67026019,14.13944361,804.1140716,107.4384199,2425,87.52260096,0.001474331,compute,high,,1
92de7b11-a3c5-4146-ba6a-ef0149f6eb73,18-01-2023 20:43,10.75911122,83.01314244,197.0206143,235.7373904,2887,60.32919579,0.16940851,network,,waiting,1
57c04710-e326-404d-8145-f788ebcd0c48,13-01-2023 09:08,50.06250775,,668.904688,54.24999259,9161,1.350660007,0.266410342,io,medium,completed,1
a4d10e38-548f-451f-b07b-eec37931f94f,24-01-2023 02:59,7.227733902,38.9638508,301.7246402,293.7457014,519,12.92439659,0.097209981,io,medium,,1
670be182-993b-4568-be06-f37aa1bcdfea,26-01-2023 11:20,77.88079008,,,,5691,28.89496754,0.133706741,compute,medium,running,1
344f2889-c8c7-4e91-95a0-2d2c34f08702,30-01-2023 03:06,52.51214244,8.845992018,273.7165473,293.0314317,5363,91.73434719,0.097041745,network,medium,waiting,1
cd9929a3-bd89-4453-b7e4-08d6256f5543,14-01-2023 23:41,24.41574308,69.97647274,,124.6315997,8433,22.22693637,0.221955621,io,medium,waiting,1
0a9d7c49-d508-462b-8e3e-f93ed6d1737a,16-01-2023 14:06,38.09609262,63.94394982,739.3670298,21.52361928,4546,80.82065505,0.14660292,network,medium,waiting,1
792458b2-85c6-45eb-a71d-411534a6b6dd,23-01-2023 20:26,9.764120158,99.82430456,310.2792662,411.5973119,7023,25.83354953,0.122677849,io,high,waiting,1
7582fb74-8c10-4f57-afb4-58783d5cb178,10-01-2023 17:21,74.52261377,,649.5808175,152.5077207,9338,64.01155093,0.125669452,io,low,waiting,1
6e73876d-c8bc-4292-a2d9-72c1f6811f7a,10-01-2023 21:31,17.2752336,63.23773994,353.7153076,,7786,84.8810963,0.015241953,compute,,waiting,1
8dee632e-6c8e-4c44-b471-07fad327d536,15-01-2023 07:20,88.56925939,79.72805546,859.2350076,320.5380003,1834,11.24508921,0.057855066,compute,medium,,1
45e5e69a-c11f-4b05-a691-b1750c6bdf03,16-01-2023 11:04,50.39232705,70.15458019,182.4435599,,6203,8.383866572,0.11418101,io,medium,running,1
f30d85c4-25fe-4769-9b85-8353d6cffb46,22-01-2023 02:39,,9.217907284,721.864653,165.6815374,5707,34.93874346,0.512083145,network,high,completed,1
7a21c02f-5657-4ba4-ba6e-26dc17e28d17,21-01-2023 16:13,0.256019608,76.66929427,465.0528118,125.4694965,3485,70.53164576,0.102474377,io,low,completed,1
65cf39dc-8d32-4644-8fe1-847eaea79c87,09-01-2023 06:46,66.81536349,54.45473139,236.6878327,332.8953862,1716,,0.174791373,network,low,,1
92ff3dcf-3ab0-4a98-b474-b5a116007da3,21-01-2023 17:16,,91.21876899,239.2496399,,5352,34.91551599,0.293779648,compute,high,,1
0bf3c50b-d6de-4f66-b4d9-49588cbf3b73,23-01-2023 22:37,77.86836394,48.02731719,,334.5871648,6670,63.10620532,0.185613169,network,high,running,1
e7f1a513-ee52-4e2a-b249-a3f4952a0e0f,07-01-2023 02:58,27.2513236,58.91902937,386.4768714,145.0543945,3139,88.12823286,0.097357838,io,medium,,1
3a900f4b-a3ec-47a3-80bf-a460da01346d,17-01-2023 03:08,41.26758196,35.31489076,527.8394439,267.1751415,5131,22.20684014,0.234959813,network,high,,1
3dfec731-b7a7-4b5b-96b8-e5418ee959c0,03-01-2023 22:59,7.35386182,95.33797872,588.3107527,,324,9.515988581,0.522159868,compute,medium,running,1
11e15f22-f781-495e-a61e-b0f6e33b78cb,07-01-2023 12:38,42.7022878,90.2732552,57.38752631,105.2971951,,15.12440665,0.271246001,compute,medium,completed,1
3b1cbcf7-ecc7-42ed-bf99-8d3f08c69fc4,14-01-2023 09:09,26.52348704,19.07186612,,,3586,82.02854417,0.008765062,io,high,,1
0713120a-2ee8-4393-9101-4e5e7b7c6607,11-01-2023 23:29,1.745927856,74.80328638,984.6105995,193.0679977,2711,69.0976282,0.29006722,io,high,completed,1
0f5fc59d-67a2-433d-a287-7a6785e8bef9,28-01-2023 08:16,75.96937462,41.59968273,158.5285814,317.1420259,6780,,0.014611859,,low,,1
9491fb1e-f668-4884-b5ec-033df4574d6b,28-01-2023 22:51,,87.69710219,376.9137806,234.7213941,2238,12.13108108,0.217816746,compute,medium,completed,1
f0695277-1674-44ba-8f9a-5b03c161beac,17-01-2023 06:23,9.202909246,98.10245395,,132.8184297,5164,92.84665521,0.988908182,compute,high,completed,1
4792b1bd-59b2-45a5-b89c-3d9bebbbc700,12-01-2023 12:55,,45.76620951,233.1663907,413.656599,5841,21.99433607,0.960844979,,high,completed,1
02aa21f2-0cfe-41df-8db8-8e17521ccec8,27-01-2023 21:07,,56.98948452,781.2273313,20.89726131,966,29.85691921,0.419629595,network,high,completed,1
9b63fc42-abc0-4b78-82ab-50d0cacae0b4,22-01-2023 22:33,86.04085605,3.063633444,419.2612795,18.0165978,7685,53.40176234,0.259758416,io,high,running,1
a2138577-9974-44ad-910b-b3059394ea89,24-01-2023 11:16,70.21111652,22.71215227,244.2838184,104.5557498,2734,19.15758012,0.278400556,io,,waiting,1
318f3c47-67e8-4199-a2e4-54716ff94740,22-01-2023 14:35,,66.49448764,435.1350904,34.70686798,8376,3.943424041,0.551907683,network,low,completed,1
52298e9f-3408-4b41-a3eb-23abc0070ad2,18-01-2023 01:35,44.36285488,42.63415999,612.9222219,292.8411506,5292,4.420704763,0.032566148,network,high,waiting,1
171e065c-6e2b-418a-aa39-ce1f9489e032,11-01-2023 13:47,55.86838545,11.51748858,941.7003251,432.2929033,,57.81674847,0.042048068,compute,low,completed,1
c115f176-280e-4f61-bb36-6923d87b6bc5,03-01-2023 08:45,2.404450049,96.80580828,280.6765817,52.33622044,6856,23.50034013,0.274887971,compute,high,waiting,1
,04-01-2023 10:01,84.63745933,,241.1135351,226.3727947,1063,29.86579135,0.119547216,network,,waiting,1
,01-01-2023 19:00,4.290028436,25.0029738,716.8655967,150.8024689,5047,9.011709167,0.077906985,network,high,running,1
,20-01-2023 19:23,99.82471059,48.00153801,754.2433085,78.11679163,5646,49.93189166,0.101448287,io,medium,running,1
09090248-3db7-409c-a964-d470c4c328f7,22-01-2023 13:05,61.28098268,16.40018853,633.5726116,428.7885948,691,,0.75194112,io,high,completed,1
,13-01-2023 07:09,59.99615601,63.8732193,499.700065,469.3010979,2596,74.42589476,0.199046497,,medium,running,1
ec5fa400-0821-4cdb-bc6a-a0491be36936,22-01-2023 20:47,,45.42523413,440.3145684,74.05012384,9499,19.90560076,0.613547003,network,medium,completed,1
2a85d128-2807-4e54-8c71-7f56d2a947c1,13-01-2023 01:28,,7.801895436,741.4647121,373.3881745,2853,59.9420292,0.583775284,network,low,completed,1
f5cba934-4c8a-45a8-a420-f267cbfdf71e,31-01-2023 02:19,46.4499132,0.762423491,53.70906101,216.7069435,6559,4.634292885,0.215924223,network,medium,,1
c66aa215-7136-45d0-9be8-087eae25ce64,11-01-2023 10:12,19.27000685,21.64311962,433.3047119,72.60496655,4916,85.60590422,0.227231749,network,high,running,1
3b009e96-ed99-410e-a473-6f5289964308,27-01-2023 06:51,15.6258051,49.27096427,688.6450991,151.1962076,2272,40.77725801,0.276009257,io,low,waiting,1
90d9264c-14c0-4c10-b47a-f907fb1f3ecd,27-01-2023 06:18,36.91721722,,995.6253828,140.4804694,4012,15.49403242,0.372014519,network,low,completed,1
5a2104f4-7918-4c15-9482-a75b8707d6e9,02-01-2023 11:37,41.59605678,23.94999731,588.8072612,,7557,42.85785378,0.0748994,io,low,running,1
,07-01-2023 11:28,11.96766792,11.83318377,320.3098035,246.8433036,3940,18.05094847,0.120558727,network,low,completed,1
c2d12fdb-ac01-45b4-bef6-27b739622166,31-01-2023 07:05,,3.771756846,586.7551448,204.0645907,1555,20.85753007,0.171782942,network,low,completed,1
50d525ad-3219-4be7-b730-28381a0d5f24,19-01-2023 07:01,54.9316582,7.558841832,845.8627517,324.9957842,9761,74.14245582,0.16931292,io,high,running,1
,14-01-2023 19:22,63.82706569,49.35174056,526.1556037,377.3899691,7484,10.7289233,0.246075136,compute,,completed,1
4ddad345-a15b-4564-9836-b753fe252aad,26-01-2023 19:28,78.74034815,99.20314567,36.20017512,212.6633199,64,40.05732354,0.054343133,network,medium,running,1
eb796a8a-c621-4e02-b025-13e016d261c3,20-01-2023 17:08,,99.49563672,947.4358253,91.42798481,5939,0.980391884,0.958357024,compute,high,completed,1
d22110f4-8d7b-4784-8afc-3dc136aa3a1e,18-01-2023 09:29,97.14883447,3.288051751,30.30506984,0.845968761,,5.510849199,0.393641976,,medium,,1
2cdf1375-e906-4e12-b96a-1374b8b3e9e7,22-01-2023 14:40,69.11760321,96.77573717,165.6248274,267.877326,7524,90.52934994,0.193361062,,low,running,1
,11-01-2023 15:21,30.63461176,91.90819499,,466.572838,9437,,0.222543028,,low,running,1
7d1894cf-544d-4d22-8d6a-91df92b625fd,24-01-2023 03:55,2.67051596,19.88108778,716.6074775,226.8956598,6191,98.76269314,0.221051765,io,high,completed,1
d5873c04-94e7-4921-b33b-95518c8c4ae2,09-01-2023 09:24,20.2085515,51.04375252,622.3367985,,175,15.64558528,0.060230627,network,high,running,1
f5b267aa-46c9-420f-91c1-a6e40089c95b,20-01-2023 14:57,94.91042723,62.05302824,345.8876807,,6340,16.85029826,0.216143452,io,low,waiting,1
1f382cb7-b71e-4c64-a209-1dfa33922503,29-01-2023 02:09,26.90113138,55.27887325,909.8743758,450.8922839,4075,56.00744083,0.082551199,io,medium,running,1
ca189253-468b-41fb-8b44-d631889b4c51,08-01-2023 12:00,17.34685807,72.43923198,670.3256184,176.7752695,6510,,0.668603259,,high,completed,1
85698747-3f6a-4d7e-9ae6-3e994a209f3b,25-01-2023 04:39,,93.92057397,925.7929419,280.9183976,3451,35.57353656,0.10600712,compute,low,,1
5a9bf0f1-d575-45cb-b92a-78b641f99050,02-01-2023 22:38,61.06389625,91.46693134,964.1347403,233.9072991,4840,79.96091147,0.682675456,compute,low,waiting,1
82773770-334f-41c9-bbc5-eeeed27868f0,15-01-2023 14:39,84.11983077,,524.8125809,99.71341599,5275,8.176108896,0.069551913,io,medium,waiting,1
dc5959d2-93b4-4e5a-851c-4a38e4962573,02-01-2023 01:14,25.74158179,45.65878102,737.0648311,430.9911282,4120,20.57886124,0.083278161,io,medium,running,1
a62aba17-9178-4361-9170-85534ea8025f,24-01-2023 21:55,,78.08528904,953.1336422,256.9621515,6588,26.50854033,0.946305996,compute,low,running,1
db12a5e2-f9b3-464c-9be7-a5e87075b8eb,24-01-2023 00:35,79.52791864,44.59675074,641.4672805,256.7346148,242,,0.012911722,network,high,,1
20bde12d-f738-40dc-8ae4-57c66cc927ee,11-01-2023 12:52,,,871.7438291,76.30330382,1295,,0.984553,io,medium,completed,1
29fd1ced-28ad-4d09-af0f-87c4014976b1,04-01-2023 11:15,39.02653346,24.23993569,284.2431267,431.7968244,1488,59.45535688,0.1039239,network,low,waiting,1
7a0667db-20f6-4bda-8e2e-377fb7c5b56e,05-01-2023 02:08,50.76587959,47.41745313,126.2171964,332.1269722,8535,,0.04854025,compute,low,completed,1
,02-01-2023 11:06,41.50240912,,785.1183634,62.62009248,1022,68.44584342,0.129094141,compute,low,running,1
daeebebb-3917-498e-9c6f-d83ba3e5632c,31-01-2023 23:37,99.46299014,0.939328797,483.2037931,257.7210472,1156,65.30347337,0.151108232,compute,high,,1
f7132a11-2ba2-46ed-b79b-e4fec57db474,31-01-2023 23:30,6.80053916,51.61341223,879.8065193,78.03590612,,27.59723006,0.269317374,network,,waiting,1
5ac7542d-9ce0-4d8a-a3dc-956991f43d3a,25-01-2023 13:23,,37.5057045,584.0895896,95.15157579,8341,45.90067394,0.186099836,compute,,waiting,1
2cb838d9-4b77-4ee5-9fed-2bf245577158,13-01-2023 11:55,7.669903744,3.971358609,604.0728333,400.2282133,5838,59.77595391,0.013185701,io,,waiting,1
4366f75e-2c54-4e5a-b9f3-d268debb0adc,20-01-2023 08:50,93.00103785,97.60853679,800.3295775,414.786496,5160,77.78867671,0.147848407,network,medium,completed,1
2f982096-2045-4bd6-9dac-7df19f35cbba,15-01-2023 23:46,,12.13282495,47.80954892,190.5985339,6540,85.83361842,0.137431778,compute,medium,,1
,26-01-2023 15:21,10.96481879,69.27630668,452.1185188,457.5426563,8450,12.88840888,0.166006943,network,low,running,1
adbb85d3-3931-4a2b-aa11-928541d67944,04-01-2023 16:21,32.46220592,84.05166088,942.3756118,,9066,46.65022232,0.167215467,compute,,waiting,1
54a09c32-a96a-4711-8c6a-69532175d8eb,17-01-2023 21:16,62.02204728,54.72734079,338.3419925,42.16635378,6976,91.72767059,0.119271771,io,,waiting,1
ea5ed158-4ff9-48fe-bdd3-0de11b7e2c80,17-01-2023 10:50,81.19348393,18.37510051,,348.9960576,6619,,0.846770572,io,medium,completed,1
e9c07349-83b4-4667-9716-ea2d4ec601b7,10-01-2023 13:27,34.83540966,4.06095616,539.8380783,,1446,,0.673825549,io,,completed,1
22525bfc-b253-4faa-bf22-a8a26501a51c,27-01-2023 16:42,86.21779374,94.20217712,387.5209941,409.848592,6670,12.25114823,0.060001076,compute,low,,1
847fdf83-b5b5-4534-927f-cbc930f21244,11-01-2023 16:42,38.07297918,,584.3443914,190.04156,4338,,0.407098362,network,,completed,1
,10-01-2023 22:52,87.610532,,801.0717334,166.2321658,7549,96.88823819,0.202241521,io,medium,waiting,1
66c26611-e7d6-469e-901b-91fd6ab8ce4b,18-01-2023 18:42,14.17964819,,598.2927513,,3215,,0.223329129,compute,medium,waiting,1
1d879ed4-d180-4fca-a99e-603688a2705b,26-01-2023 17:41,35.23738367,86.31115747,960.6724506,445.2285703,7141,50.81692889,0.263650637,,medium,running,1
0f34f55d-ad02-49bf-a4e1-c740cfda4cb0,27-01-2023 18:20,,61.6138959,136.5213876,258.0897445,,65.96259567,0.356030376,io,medium,completed,1
7902f89e-2e4b-40bb-ade4-2ac179db5ad1,31-01-2023 22:19,78.77881138,69.8518718,138.6110165,371.089937,9428,16.81047844,0.141376588,network,medium,waiting,1
ca4845dc-dcda-4c9b-b125-7153a2578ad7,27-01-2023 13:26,42.92674961,4.9501725,729.1159213,364.5369593,5649,,0.929081648,network,medium,completed,1
990c12ba-daf9-4367-b6b9-f295f9df0de5,08-01-2023 14:47,,61.36891291,539.4294977,73.24794297,8759,25.82041206,0.074847802,compute,high,running,1
24c01c82-6c28-4c21-b4cb-c6a70319d14a,20-01-2023 18:17,90.79501989,73.18588877,120.5809898,177.8812012,496,,0.188247286,network,high,,1
5c234bc6-d87f-4b71-9f41-c44a8017a6f1,31-01-2023 14:23,64.096941,2.282911177,113.8456363,115.9024274,9103,58.60834055,0.200535752,,medium,running,1
,02-01-2023 10:09,88.56258556,7.089701281,355.8409169,312.8732202,,68.51585798,,compute,high,waiting,1
d8912d0a-b366-4695-a253-9c2f54553f93,07-01-2023 02:07,21.66394895,68.84349874,,446.7701308,3875,,0.265462553,io,high,waiting,1
7e686d64-277d-4776-b1c1-47944fef075a,30-01-2023 21:55,30.13978166,56.9652525,704.4491935,128.5921412,2731,78.74374546,0.253712385,compute,medium,completed,1
b8ed193d-cbf8-4d65-9b9e-76e8f77a1e22,30-01-2023 01:07,,70.80423721,441.9986248,262.0369542,9428,85.91870245,0.127316675,compute,low,completed,1
2562860b-59ef-4482-b8d6-6576025d0253,01-01-2023 00:21,19.63792932,45.97969256,816.0864876,,857,44.42167505,0.257688193,io,medium,waiting,1
9a63c401-de30-4d93-afbd-dbe50cc5c0cf,08-01-2023 21:18,67.91203718,31.4798334,,39.38466857,9542,18.13559195,0.13657092,io,high,completed,1
b41e303e-051a-44ec-ab96-835eb7528bd1,24-01-2023 10:39,,,413.7949089,,2859,79.44371007,0.206326344,,,running,1
435ce402-3712-40c3-ac25-a4d9cc4c1701,05-01-2023 00:22,10.89128064,79.4817273,468.2824245,17.43421153,3425,56.43270365,0.271829523,network,,,1
d44412b0-4f7d-4e76-9b94-6c03b041cf3e,05-01-2023 10:15,,19.80311878,563.6332806,,7314,12.06963505,0.396416916,network,,completed,1
bf0c2f7a-f234-4604-8d1b-4cf7ea0aa875,12-01-2023 00:09,21.86317972,81.63835029,862.7668636,360.4337286,8264,52.82487014,0.001263242,network,medium,running,1
d75e2eae-34e4-40d1-8a02-4d8d96961830,01-01-2023 21:33,62.8752597,39.42452374,350.612967,474.6772357,645,91.63234905,0.131243448,compute,low,waiting,1
90b5ab1f-f8f4-40fb-8f2c-fdcc40af12b8,07-01-2023 10:36,89.70747103,73.93660445,101.5635397,107.8911899,6671,64.19457386,0.292590821,io,,waiting,1
d7b16388-33c5-4c98-9cec-c56cfaa50881,01-01-2023 05:08,7.897832296,63.0543283,642.0458726,139.4127183,2804,52.45319389,0.06539735,io,low,completed,1
6b8b97a0-3c98-4ef7-ae93-9d2755780205,04-01-2023 21:43,47.61067748,88.18034819,465.144177,418.4527057,1942,96.52274158,0.245853361,network,low,completed,1
31ca93a8-c741-46e9-94db-ff2e686985fc,21-01-2023 08:57,21.17975753,63.88553562,23.65639995,315.5411155,8535,0.256196706,0.053912639,compute,medium,running,1
17f7e220-3d73-460b-980e-501a5d4dba2f,05-01-2023 21:31,96.94821664,77.49577432,856.9241392,205.5969575,1408,9.42057238,0.196642158,io,,completed,1
6d9d4b1a-e7a2-41f0-9b7c-904f86e7dfe3,06-01-2023 05:58,,16.89612461,921.40722,431.4411999,415,64.16185096,0.158891382,network,low,completed,1
521ab68a-bc8e-405d-84dd-caa55e6a831d,17-01-2023 12:51,15.24278588,23.37978049,882.0351643,380.1570023,3018,,0.121724093,compute,low,completed,1
e0ef3f86-97ac-45ad-86cc-d9416282cc27,07-01-2023 22:34,35.02772701,96.32905377,973.3931559,470.0504091,,50.59871245,,network,low,running,1
bc57ba7e-b37f-47db-b2f3-2b9709eba55c,07-01-2023 06:59,49.26263808,17.17403671,405.8459945,62.93325898,8252,80.84292012,0.284303638,compute,,waiting,1
7f0a4f7a-ac0e-4d0f-9017-1575827b454c,20-01-2023 22:00,53.36873996,63.52486064,,135.202102,2854,49.835595,0.09507672,compute,low,completed,1
c7eca47d-ddd4-4c39-8698-4d94763ac4bd,26-01-2023 15:42,75.50534407,66.26679321,390.3805634,170.7466679,7785,,0.48030457,network,,completed,1
b5e1f500-b25d-4665-b738-7f65e0314efa,22-01-2023 06:41,78.79718711,3.227955609,524.5428734,482.4645936,1679,35.42882462,0.269753487,compute,high,completed,1
6a280cea-db18-4564-b39a-6de3ea3bcd4a,25-01-2023 16:08,,11.04666894,623.7952072,313.1413321,549,96.82813688,0.636323362,network,high,completed,1
71949ae3-b739-4de4-8bb5-f942e39744b3,11-01-2023 23:12,,66.73204095,197.4704621,27.08591877,,96.02952595,0.835059515,compute,high,completed,1
4aed81b6-f9a8-4eba-8503-b3177f16f737,14-01-2023 13:58,76.97770903,13.1469985,530.0897106,352.9521255,,89.16023406,0.268739572,compute,high,completed,1
,16-01-2023 21:08,80.99808424,94.49842576,3.681517896,252.5804021,2698,11.80182423,0.210596444,network,high,running,1
f6c30a6b-2e7e-4c09-8b10-b0c2bf611673,11-01-2023 01:12,48.37857242,77.3573913,502.5140774,89.49118519,3380,52.45859421,0.085133967,network,,running,1
3c516073-f63d-44d7-9ffe-f79d33f3f2f4,16-01-2023 17:11,32.44396667,,797.302628,327.5272117,8226,,0.153633333,io,medium,completed,1
28f1a942-92f6-48d2-8b0d-23080d0d66e2,10-01-2023 00:43,5.930714174,55.57166748,174.1483919,3.017142301,5834,,0.079713256,network,high,running,1
9a185a66-9537-44d5-8814-850c0fa01ca7,03-01-2023 07:17,88.29959335,26.54289799,218.1977209,185.1822899,5499,86.16811817,0.255950924,compute,low,running,1
b263d36d-5229-406a-b337-da493d4d1e00,19-01-2023 08:10,54.94096109,15.16316096,,,8320,40.04065943,0.120744772,,medium,waiting,1
596d1c7b-fc1c-4884-9658-69e1a7f0e4d3,19-01-2023 15:11,76.49435512,36.8174464,,29.72325094,4653,78.24995201,0.286532322,compute,low,,1
492bda73-2ec5-4612-bca4-898c14cf1a07,20-01-2023 07:34,71.17001466,72.6780298,142.0157238,223.9659208,9377,5.909594187,0.183621357,network,medium,waiting,1
04c4bc01-3285-47e3-9b66-7d1c9805566a,27-01-2023 15:11,85.06564651,1.514254272,443.9676514,368.8080601,,44.19187555,0.917248521,compute,medium,waiting,1
dea9a297-1f2f-48f3-bcd6-2da57a56caba,13-01-2023 05:52,28.24027099,1.823760467,829.0763551,109.7688081,5589,71.19063511,0.292391806,network,medium,completed,1
85fea93c-d0f3-415c-bc9b-9f75585685b6,11-01-2023 06:13,93.63822092,45.29867814,162.9068637,449.0894677,8791,76.97935289,0.203072737,io,,waiting,1
3c3a7c85-a781-4b02-9910-c65920ce4f6f,03-01-2023 03:31,93.38314316,3.926951748,529.3108457,303.2061858,5554,39.97927493,0.444989218,network,medium,running,1
eeba442d-f190-4f59-9e94-5f66be0fc305,20-01-2023 04:19,28.1507541,24.81026089,386.5846175,480.0506757,9436,78.43745799,0.266322769,,high,completed,1
eac0c71d-c62b-485a-9746-86a0673a9c94,18-01-2023 15:18,66.30084107,46.71605728,597.3851962,102.4860109,6936,84.16824185,0.191435228,io,low,completed,1
b79a085e-335c-4bba-a3a2-1e0122cbe0be,03-01-2023 21:33,82.91931475,88.95234867,789.8640436,1.119739201,6845,,0.154389987,io,high,,1
4c86654b-1c22-4d13-b767-9a8fe6f1e9e6,04-01-2023 20:01,85.94351876,95.48494476,576.6198119,60.52028067,1273,15.77477883,0.06774418,compute,low,completed,1
bf2bf1e8-3dd9-4199-a207-98c29d750406,11-01-2023 20:06,67.32576434,88.90760676,,,2538,13.05860442,0.103610309,network,low,,1
,15-01-2023 04:31,45.66080127,90.29828656,959.3156703,379.2087786,2233,84.83589576,0.73808639,compute,high,running,1
82d789ae-f72d-49d5-beee-362e33601985,24-01-2023 23:37,90.30280292,2.461049298,419.3875799,,4682,78.29285169,0.772791879,compute,high,waiting,1
093c9538-27bc-4473-a5fa-d266abd3104b,01-01-2023 18:30,59.59905411,4.607564759,101.4857181,,3201,,0.056485436,,medium,running,1
c8f51306-3830-4eeb-a633-654e5019b623,04-01-2023 03:40,,76.45048832,954.4756018,284.2329214,8218,48.69636383,0.402148234,compute,high,waiting,1
